                                                                               p1                                                                                p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.3380  0.4387   3.0498   2.2896e-03  0.0248     0.0204  1.0130     0.0061    0.3679       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  0.7525  0.0963   7.8126   5.6017e-15  0.0813     0.0242  0.9995     0.0062    0.2353       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.6979  0.0592  11.7915   4.3154e-32  0.1719     0.0295  0.9954     0.0065    0.2132       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7257  0.0667  10.8856   1.3500e-27  0.1463     0.0264  1.0044     0.0060    0.2105       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.5703  0.0699   8.1629   3.2714e-16  0.1170     0.0254  0.9928     0.0062    0.1755       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.8459  0.2352   3.5964   3.2263e-04  0.0356     0.0229  1.0002     0.0056    0.1927       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.5950  0.0681   8.7374   2.3844e-18  0.1238     0.0242  0.9943     0.0065    0.1840       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.5839  0.1207   4.8360   1.3248e-06  0.0572     0.0217  1.0021     0.0061    0.1890       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.9044  0.0340  26.6388  2.4113e-156  0.1501     0.0233  0.9942     0.0063    0.7173       0.0057
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8601  0.0525  16.3915   2.1994e-60  0.1870     0.0284  1.0076     0.0067    0.4121       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.6786  0.0824   8.2372   1.7631e-16  0.0783     0.0215  0.9992     0.0059    0.2465       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8088  0.1737   4.6567   3.2139e-06  0.0459     0.0243  1.0030     0.0060    0.1817       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6781  0.0597  11.3548   7.0162e-30  0.1787     0.0280  1.0006     0.0062    0.1894       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7255  0.0949   7.6485   2.0336e-14  0.0828     0.0246  0.9944     0.0061    0.2260       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7733  0.0550  14.0660   6.1417e-45  0.1845     0.0249  1.0110     0.0062    0.2324       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.7665  0.1570   4.8818   1.0514e-06  0.0484     0.0250  1.0023     0.0062    0.1826       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.5049  0.0590   8.5591   1.1372e-17  0.1396     0.0273  0.9930     0.0064    0.1940       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7828  0.1461   5.3591   8.3649e-08  0.0502     0.0231  0.9947     0.0061    0.1838       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.4062  1.5115   0.9303   3.5220e-01  0.0097     0.0202  1.0003     0.0054    0.1833       0.0030
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  0.9875  0.7322   1.3487   1.7745e-01  0.0141     0.0240  1.0064     0.0061    0.2017       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.5960  0.0740   8.0593   7.6721e-16  0.0992     0.0248  0.9946     0.0064    0.1844       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6496  0.1063   6.1129   9.7852e-10  0.0650     0.0232  1.0020     0.0065    0.1840       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.5308  0.3013   1.7615   7.8150e-02  0.0181     0.0224  0.9977     0.0060    0.1816       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.9337  0.3388   2.7561   5.8496e-03  0.0248     0.0204  1.0130     0.0061    0.1838       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.7314  0.1046   6.9936  2.6789e-12  0.1719     0.0295  0.9954     0.0065    0.2143       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.8532  0.1123   7.5958  3.0592e-14  0.1463     0.0264  1.0044     0.0060    0.2306       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6603  0.1086   6.0788  1.2106e-09  0.1170     0.0254  0.9928     0.0062    0.1725       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.5787  0.1844   3.1386  1.6974e-03  0.0356     0.0229  1.0002     0.0056    0.1982       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.7610  0.1097   6.9367  4.0145e-12  0.1238     0.0242  0.9943     0.0065    0.2142       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.6661  0.1332   5.0006  5.7142e-07  0.0572     0.0217  1.0021     0.0061    0.2358       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7434  0.0981   7.5748  3.5956e-14  0.1501     0.0233  0.9942     0.0063    0.2342       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7976  0.1026   7.7730  7.6625e-15  0.1870     0.0284  1.0076     0.0067    0.2210       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  1.0421  0.0767  13.5938  4.3563e-42  0.0783     0.0215  0.9992     0.0059    0.7107       0.0058
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9790  0.1272   7.6945  1.4205e-14  0.0459     0.0243  1.0030     0.0060    0.5423       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.7382  0.0973   7.5894  3.2131e-14  0.1787     0.0280  1.0006     0.0062    0.1928       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7231  0.1256   5.7566  8.5843e-09  0.0828     0.0246  0.9944     0.0061    0.2266       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7774  0.0981   7.9287  2.2143e-15  0.1845     0.0249  1.0110     0.0062    0.1928       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8270  0.1824   4.5340  5.7888e-06  0.0484     0.0250  1.0023     0.0062    0.2404       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.7294  0.1119   6.5156  7.2389e-11  0.1396     0.0273  0.9930     0.0064    0.1867       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6733  0.1624   4.1462  3.3803e-05  0.0502     0.0231  0.9947     0.0061    0.1863       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.8090  0.8392   0.9640  3.3504e-01  0.0097     0.0202  1.0003     0.0054    0.1919       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1529  0.8520   1.3532  1.7599e-01  0.0141     0.0240  1.0064     0.0061    0.1955       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.7694  0.1205   6.3877  1.6842e-10  0.0992     0.0248  0.9946     0.0064    0.1928       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.8602  0.1618   5.3156  1.0628e-07  0.0650     0.0232  1.0020     0.0065    0.2210       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6902  0.3683   1.8740  6.0935e-02  0.0181     0.0224  0.9977     0.0060    0.2130       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8655  0.3032   2.8542  4.3142e-03  0.0248     0.0204  1.0130     0.0061    0.2347       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7845  0.0600  13.0652  5.2033e-39  0.1463     0.0264  1.0044     0.0060    0.2519       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6574  0.0781   8.4155  3.9111e-17  0.1170     0.0254  0.9928     0.0062    0.1628       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.6529  0.1740   3.7534  1.7447e-04  0.0356     0.0229  1.0002     0.0056    0.1815       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6444  0.0765   8.4204  3.7524e-17  0.1238     0.0242  0.9943     0.0065    0.1887       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.7292  0.1265   5.7642  8.2033e-09  0.0572     0.0217  1.0021     0.0061    0.1813       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.6683  0.0572  11.6817  1.5814e-31  0.1501     0.0233  0.9942     0.0063    0.2199       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.6660  0.0564  11.8191  3.1115e-32  0.1870     0.0284  1.0076     0.0067    0.1890       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8826  0.1065   8.2874  1.1580e-16  0.0783     0.0215  0.9992     0.0059    0.2130       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.6647  0.1508   4.4078  1.0443e-05  0.0459     0.0243  1.0030     0.0060    0.1858       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.9359  0.0444  21.0982  8.2646e-99  0.1787     0.0280  1.0006     0.0062    0.5353       0.0056
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.9347  0.0627  14.9125  2.7343e-50  0.0828     0.0246  0.9944     0.0061    0.6205       0.0057
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7933  0.0585  13.5632  6.6150e-42  0.1845     0.0249  1.0110     0.0062    0.2364       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9452  0.1806   5.2347  1.6524e-07  0.0484     0.0250  1.0023     0.0062    0.2250       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6080  0.0690   8.8049  1.3098e-18  0.1396     0.0273  0.9930     0.0064    0.1789       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6914  0.1444   4.7892  1.6744e-06  0.0502     0.0231  0.9947     0.0061    0.1791       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.0552  1.1213   0.9411  3.4667e-01  0.0097     0.0202  1.0003     0.0054    0.1808       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.0509  0.7844   1.3397  1.8033e-01  0.0141     0.0240  1.0064     0.0061    0.1800       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.5997  0.0798   7.5175  5.5822e-14  0.0992     0.0248  0.9946     0.0064    0.1920       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6891  0.1232   5.5911  2.2559e-08  0.0650     0.0232  1.0020     0.0065    0.1883       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.0143  0.5465   1.8561  6.3437e-02  0.0181     0.0224  0.9977     0.0060    0.1758       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0619  0.3841   2.7647  5.6978e-03  0.0248     0.0204  1.0130     0.0061    0.1765       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.7141  0.0813   8.7806  1.6261e-18  0.1170     0.0254  0.9928     0.0062    0.1712       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.8082  0.2247   3.5964  3.2265e-04  0.0356     0.0229  1.0002     0.0056    0.1911       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6904  0.0668  10.3366  4.8146e-25  0.1238     0.0242  0.9943     0.0065    0.2469       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.7033  0.1373   5.1215  3.0311e-07  0.0572     0.0217  1.0021     0.0061    0.1893       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7278  0.0694  10.4864  9.9762e-26  0.1501     0.0233  0.9942     0.0063    0.2111       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8234  0.0679  12.1324  7.1166e-34  0.1870     0.0284  1.0076     0.0067    0.2036       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8647  0.1165   7.4210  1.1628e-13  0.0783     0.0215  0.9992     0.0059    0.2066       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9298  0.1899   4.8958  9.7884e-07  0.0459     0.0243  1.0030     0.0060    0.2352       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6786  0.0600  11.3055  1.2328e-29  0.1787     0.0280  1.0006     0.0062    0.2476       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7298  0.0926   7.8851  3.1420e-15  0.0828     0.0246  0.9944     0.0061    0.2412       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.8772  0.0523  16.7612  4.6942e-63  0.1845     0.0249  1.0110     0.0062    0.4546       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  1.0386  0.1236   8.4012  4.4188e-17  0.0484     0.0250  1.0023     0.0062    0.6275       0.0059
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6488  0.0773   8.3958  4.6283e-17  0.1396     0.0273  0.9930     0.0064    0.1873       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8930  0.1785   5.0037  5.6239e-07  0.0502     0.0231  0.9947     0.0061    0.1855       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.1528  1.2576   0.9167  3.5928e-01  0.0097     0.0202  1.0003     0.0054    0.1893       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2794  0.9613   1.3309  1.8323e-01  0.0141     0.0240  1.0064     0.0061    0.1883       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6685  0.0890   7.5076  6.0240e-14  0.0992     0.0248  0.9946     0.0064    0.2069       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7326  0.1120   6.5406  6.1273e-11  0.0650     0.0232  1.0020     0.0065    0.2566       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.0244  0.5655   1.8115  7.0058e-02  0.0181     0.0224  0.9977     0.0060    0.1814       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8403  0.3001   2.7997  5.1145e-03  0.0248     0.0204  1.0130     0.0061    0.1886       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.9027  0.2475   3.6465  2.6589e-04  0.0356     0.0229  1.0002     0.0056    0.2300       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.7489  0.0979   7.6517  1.9838e-14  0.1238     0.0242  0.9943     0.0065    0.1837       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.6225  0.1378   4.5187  6.2230e-06  0.0572     0.0217  1.0021     0.0061    0.1752       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.4684  0.0740   6.3263  2.5109e-10  0.1501     0.0233  0.9942     0.0063    0.1755       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7058  0.0734   9.6118  7.1313e-22  0.1870     0.0284  1.0076     0.0067    0.1823       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.6048  0.1111   5.4426  5.2497e-08  0.0783     0.0215  0.9992     0.0059    0.1697       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.6469  0.1548   4.1791  2.9270e-05  0.0459     0.0243  1.0030     0.0060    0.1693       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6217  0.0760   8.1797  2.8463e-16  0.1787     0.0280  1.0006     0.0062    0.1748       0.0037
