Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A08.186.211.730.317.357.352.435.Hypothalamo.Hypophyseal.System	-1.24265032428e-09	7.0862880698e-09	0.569601551707
A10.549.Lymphoid.Tissue	-1.04296538087e-09	5.72843395469e-09	0.572235378794
A11.436.275.Endothelial.Cells	-1.20787272865e-09	6.61330270152e-09	0.572460886144
A15.382.812.522.Macrophages	-1.27249981877e-09	6.17668662474e-09	0.581611017694
A11.436.294.064.Glucagon.Secreting.Cells	-1.17303621721e-09	5.68038554823e-09	0.58180233398
A15.145.229.188.Blood.Platelets	-1.23730742284e-09	5.92722957387e-09	0.582678181939
A11.118.637.555.567.569.200.700.T.Lymphocytes..Regulatory	-1.36545703365e-09	5.95219728967e-09	0.59072248184
A07.541.358.100.Atrial.Appendage	-1.29105233406e-09	5.49844620939e-09	0.592819227618
A08.186.211.730.885.287.500.Cerebral.Cortex	-1.14095205146e-09	4.80417990522e-09	0.593862256564
A08.186.211.730.317.357.Hypothalamus	-1.78160764502e-09	7.35334701307e-09	0.595720435546
A08.186.211.653.Mesencephalon	-1.5543706596e-09	5.555729626e-09	0.610176066104
Heart_Atrial_Appendage	-1.41705136517e-09	4.90900386338e-09	0.613580639506
A11.443.Erythroid.Cells	-1.68638128979e-09	5.47702000365e-09	0.620921261611
A11.382.Endocrine.Cells	-1.70781167063e-09	5.41702550631e-09	0.623720691235
A08.186.211.730.317.Diencephalon	-2.12376862087e-09	6.44178151318e-09	0.629181585209
A07.541.510.110.Aortic.Valve	-1.75293169753e-09	5.18878138219e-09	0.632254762257
Brain_Amygdala	-1.65805443485e-09	4.83081341405e-09	0.63428528404
A07.231.908.670.874.Umbilical.Veins	-2.16364657759e-09	6.28896176792e-09	0.634591429648
A03.556.249.249.209.Cecum	-2.27304086956e-09	6.56589977378e-09	0.635399578995
A07.541.358.Heart.Atria	-1.90502989378e-09	5.46123488782e-09	0.63639065911
A02.633.567.850.Quadriceps.Muscle	-2.10720504962e-09	5.72224372913e-09	0.64365585457
Cells_EBV-transformed_lymphocytes	-2.17159577236e-09	5.86601835956e-09	0.64438299344
Spleen	-2.40016532907e-09	6.31223346783e-09	0.648116463787
A15.382.520.604.700.Spleen	-2.36058922041e-09	6.1740427553e-09	0.648895748842
A10.690.Muscles	-2.27653318215e-09	5.82342109012e-09	0.65207444308
A14.724.557.Nasopharynx	-2.2027703793e-09	5.54574091208e-09	0.654390147781
Breast_Mammary_Tissue	-1.87164480682e-09	4.60566005113e-09	0.657768028536
A15.145.300.Fetal.Blood	-2.76166649476e-09	6.79082162125e-09	0.657877140613
A15.382.812.Mononuclear.Phagocyte.System	-2.40582224287e-09	5.84753026524e-09	0.659619669129
Brain_Cerebellum	-2.07034974547e-09	4.89666257646e-09	0.663782446623
Adrenal_Gland	-2.14177081541e-09	4.96950127129e-09	0.666759652481
Pituitary	-2.43549692754e-09	5.44396313157e-09	0.672698098357
Brain_Hypothalamus	-2.5407482086e-09	5.09498051988e-09	0.690996428632
A04.531.520.Nasal.Mucosa	-3.539819198e-09	6.82166306852e-09	0.698087737639
Brain_Spinal_cord_(cervical_c-1)	-2.48277077486e-09	4.65071981013e-09	0.703276151371
Brain_Substantia_nigra	-2.88210950721e-09	4.76931492524e-09	0.727178767776
A08.186.211.464.710.225.Entorhinal.Cortex	-3.04340472115e-09	4.9205943587e-09	0.731878246826
Vagina	-3.76550832753e-09	5.89075578612e-09	0.738661160299
A15.145.846.Serum	-3.8200816508e-09	5.82734459943e-09	0.743941264093
Brain_Nucleus_accumbens_(basal_ganglia)	-3.10290849832e-09	4.73219146338e-09	0.743992133322
A03.734.414.Islets.of.Langerhans	-3.71680251388e-09	5.58199770056e-09	0.747248189185
Cervix_Endocervix	-3.35091012298e-09	5.01270358817e-09	0.748087525374
Muscle_Skeletal	-3.29576391315e-09	4.91715947505e-09	0.748653230727
Adipose_Subcutaneous	-3.41093224589e-09	5.01255321764e-09	0.751899079987
A05.360.319.679.256.Cervix.Uteri	-4.13557986702e-09	6.00031859633e-09	0.754659695763
A07.231.908.Veins	-4.46211797255e-09	6.43566669059e-09	0.755952522255
A10.272.Epithelium	-4.87344734937e-09	6.97253365372e-09	0.757708134458
A06.407.312.782.Testis	-3.63453821676e-09	5.15507701544e-09	0.759607492146
A05.360.444.Genitalia..Male	-4.43770748892e-09	5.93004631027e-09	0.772873294112
Brain_Putamen_(basal_ganglia)	-3.63923330152e-09	4.79810839766e-09	0.775915916909
Brain_Cortex	-3.89921311333e-09	5.08878785122e-09	0.778232093175
A15.145.229.637.555.567.569.200.CD4.Positive.T.Lymphocytes	-4.3715366534e-09	5.63122378973e-09	0.781214987271
A02.835.583.443.800.Synovial.Membrane	-3.92884023788e-09	5.05942211169e-09	0.781284694902
A14.549.167.646.Periodontium	-4.99376245571e-09	6.35055122131e-09	0.784169066165
A10.336.707.Prostate	-4.93585107839e-09	6.25392349178e-09	0.785014336669
Brain_Cerebellar_Hemisphere	-4.13666796499e-09	4.97336628454e-09	0.797228968925
A08.186.211.464.405.Hippocampus	-4.26832324746e-09	4.93964976528e-09	0.806231957302
Brain_Frontal_Cortex_(BA9)	-4.35463046233e-09	4.89788820387e-09	0.813020835384
A08.186.211.730.885.287.500.670.Parietal.Lobe	-4.98243262448e-09	5.53368672243e-09	0.81604153568
A11.872.378.Hematopoietic.Stem.Cells	-5.58050818681e-09	6.13821445191e-09	0.818362396266
A10.615.Membranes	-5.34703958128e-09	5.67345456865e-09	0.827023014574
A11.497.497.600.Oocytes	-5.23586194205e-09	5.4727061948e-09	0.830646367225
A11.436.Epithelial.Cells	-6.5344203279e-09	6.79556439145e-09	0.831867526776
Brain_Hippocampus	-4.8695647001e-09	5.00827309694e-09	0.834550369248
A07.541.Heart	-5.37874859372e-09	5.11023687126e-09	0.85372495748
Testis	-5.38524596028e-09	5.06694785501e-09	0.856067867743
A10.165.114.830.500.750.Subcutaneous.Fat..Abdominal	-5.52754530104e-09	5.0672924941e-09	0.862325746501
A10.165.114.830.750.Subcutaneous.Fat	-5.78062709945e-09	5.2408911728e-09	0.864983274299
Lung	-6.36870860144e-09	5.72357983382e-09	0.867084404249
A07.541.560.Heart.Ventricles	-5.8534093917e-09	5.24581831446e-09	0.867751236952
A15.378.316.580.Monocytes	-7.22856511778e-09	6.35151016534e-09	0.872457723789
A10.615.550.Mucous.Membrane	-6.9584869691e-09	6.10226083144e-09	0.872922024958
A08.186.211.132.Brain.Stem	-6.14244537658e-09	5.30539549604e-09	0.87652172381
Brain_Caudate_(basal_ganglia)	-5.66674470587e-09	4.86521756413e-09	0.877939172113
A08.186.211.730.885.287.249.Basal.Ganglia	-6.02096072076e-09	5.1596467177e-09	0.878381235075
A15.382.520.604.800.Palatine.Tonsil	-7.15873277015e-09	6.04159339872e-09	0.881973101721
A08.186.211.Brain	-6.13838722573e-09	5.11411886963e-09	0.884985172104
A05.810.453.324.Kidney.Cortex	-6.92275371714e-09	5.72945614873e-09	0.886529084521
A11.627.635.Myeloid.Progenitor.Cells	-7.95168938329e-09	6.55041670198e-09	0.887611082409
A11.436.348.Hepatocytes	-7.74632646098e-09	6.15509705576e-09	0.895898523236
Brain_Anterior_cingulate_cortex_(BA24)	-6.3889049105e-09	4.78244434119e-09	0.909210301662
Prostate	-8.65787269496e-09	6.43756552605e-09	0.910671004563
A09.371.Eye	-8.03220987008e-09	5.81794097986e-09	0.916297965383
A03.556.500.760.Salivary.Glands	-7.43929081553e-09	5.28744086457e-09	0.920282422436
Heart_Left_Ventricle	-7.41601621456e-09	5.1710007982e-09	0.924235970272
A03.556.500.760.464.Parotid.Gland	-7.60461374246e-09	5.22038492876e-09	0.927402485077
A08.186.211.865.428.Metencephalon	-7.1883355389e-09	4.72758560143e-09	0.935808426403
A14.724.Pharynx	-8.45960488457e-09	5.43046181101e-09	0.940360354187
A03.556.124.684.Intestine..Small	-1.00508531736e-08	6.41542458591e-09	0.941404075596
A08.186.211.132.810.428.200.Cerebellum	-7.95973014204e-09	4.71326587362e-09	0.954370441575
A05.360.490.Germ.Cells	-9.30311990648e-09	5.49023896692e-09	0.954913287552
Liver	-8.76831728492e-09	4.97566062189e-09	0.960985776383
A11.329.372.600.Macrophages..Alveolar	-1.09299383526e-08	6.0724635044e-09	0.964063232329
Fallopian_Tube	-9.40514866005e-09	5.1907018625e-09	0.965000901431
A15.382.490.555.567.622.Lymphocytes..Null	-1.13825185931e-08	5.9427171371e-09	0.972277509482
A03.620.Liver	-1.0228765362e-08	5.29264705115e-09	0.97335953263
A06.407.071.Adrenal.Glands	-1.19514599728e-08	5.77645511013e-09	0.980726748305
Kidney_Cortex	-1.18505172396e-08	5.42798882251e-09	0.985490352918
A06.407.071.140.Adrenal.Cortex	-1.266774222e-08	5.77563029386e-09	0.985857440144
A08.186.211.730.885.287.500.270.Frontal.Lobe	-1.18537499585e-08	4.99409505876e-09	0.991191070904
A04.411.Lung	-1.54270230815e-08	5.77418871079e-09	0.996226835465
Minor_Salivary_Gland	-1.53388931914e-08	5.53112202774e-09	0.99722457805
A05.810.453.Kidney	-1.62541753957e-08	4.75034320704e-09	0.9996888275
