                                                                               p1                                                                                p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.3321  0.4305   3.0944   1.9724e-03  0.0251     0.0203  1.0129     0.0061    0.3680       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  0.7528  0.0965   7.7971   6.3328e-15  0.0812     0.0242  0.9995     0.0062    0.2354       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.6979  0.0592  11.7967   4.0614e-32  0.1718     0.0295  0.9954     0.0065    0.2133       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7252  0.0664  10.9232   8.9280e-28  0.1466     0.0264  1.0042     0.0061    0.2106       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.5699  0.0699   8.1517   3.5871e-16  0.1172     0.0254  0.9927     0.0062    0.1756       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.8457  0.2344   3.6084   3.0814e-04  0.0357     0.0229  1.0001     0.0056    0.1928       0.0031
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.5944  0.0679   8.7568   2.0080e-18  0.1240     0.0242  0.9942     0.0065    0.1841       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.5839  0.1206   4.8419   1.2863e-06  0.0574     0.0217  1.0021     0.0061    0.1891       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.9044  0.0339  26.7024  4.4096e-157  0.1502     0.0233  0.9942     0.0063    0.7173       0.0057
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8600  0.0524  16.4168   1.4501e-60  0.1869     0.0284  1.0076     0.0067    0.4122       0.0046
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.6785  0.0822   8.2511   1.5697e-16  0.0782     0.0215  0.9992     0.0059    0.2466       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.8103  0.1746   4.6410   3.4681e-06  0.0457     0.0242  1.0031     0.0060    0.1819       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6784  0.0598  11.3405   8.2705e-30  0.1785     0.0281  1.0007     0.0063    0.1895       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7251  0.0951   7.6286   2.3731e-14  0.0827     0.0246  0.9944     0.0061    0.2262       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7731  0.0550  14.0688   5.9095e-45  0.1848     0.0249  1.0109     0.0061    0.2325       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.7648  0.1561   4.8995   9.6093e-07  0.0487     0.0251  1.0022     0.0063    0.1827       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.5047  0.0589   8.5660   1.0717e-17  0.1397     0.0273  0.9930     0.0064    0.1942       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.7815  0.1453   5.3775   7.5526e-08  0.0504     0.0231  0.9946     0.0061    0.1840       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.4095  1.5229   0.9255   3.5468e-01  0.0097     0.0202  1.0004     0.0054    0.1834       0.0030
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  0.9871  0.7309   1.3505   1.7686e-01  0.0141     0.0240  1.0064     0.0061    0.2019       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.5959  0.0738   8.0704   7.0058e-16  0.0995     0.0247  0.9945     0.0064    0.1845       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6483  0.1059   6.1246   9.0930e-10  0.0652     0.0233  1.0019     0.0065    0.1841       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.5289  0.2992   1.7680   7.7060e-02  0.0181     0.0224  0.9977     0.0061    0.1817       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.9301  0.3329   2.7937   5.2115e-03  0.0251     0.0203  1.0129     0.0061    0.1839       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  0.7317  0.1048   6.9829  2.8924e-12  0.1718     0.0295  0.9954     0.0065    0.2145       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.8537  0.1123   7.6006  2.9486e-14  0.1466     0.0264  1.0042     0.0061    0.2306       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6609  0.1086   6.0836  1.1753e-09  0.1172     0.0254  0.9927     0.0062    0.1726       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.5778  0.1841   3.1381  1.7004e-03  0.0357     0.0229  1.0001     0.0056    0.1984       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.7620  0.1096   6.9498  3.6577e-12  0.1240     0.0242  0.9942     0.0065    0.2143       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.6651  0.1330   5.0019  5.6756e-07  0.0574     0.0217  1.0021     0.0061    0.2360       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7435  0.0982   7.5686  3.7731e-14  0.1502     0.0233  0.9942     0.0063    0.2343       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7972  0.1027   7.7619  8.3648e-15  0.1869     0.0284  1.0076     0.0067    0.2212       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  1.0424  0.0770  13.5311  1.0255e-41  0.0782     0.0215  0.9992     0.0059    0.7108       0.0058
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9794  0.1274   7.6849  1.5308e-14  0.0457     0.0242  1.0031     0.0060    0.5424       0.0050
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.7385  0.0977   7.5592  4.0547e-14  0.1785     0.0281  1.0007     0.0063    0.1930       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7238  0.1259   5.7468  9.0968e-09  0.0827     0.0246  0.9944     0.0061    0.2268       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7782  0.0983   7.9158  2.4557e-15  0.1848     0.0249  1.0109     0.0061    0.1929       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.8260  0.1816   4.5474  5.4307e-06  0.0487     0.0251  1.0022     0.0063    0.2405       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.7297  0.1119   6.5215  6.9605e-11  0.1397     0.0273  0.9930     0.0064    0.1869       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6739  0.1625   4.1466  3.3740e-05  0.0504     0.0231  0.9946     0.0061    0.1864       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  0.8083  0.8424   0.9595  3.3730e-01  0.0097     0.0202  1.0004     0.0054    0.1921       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.1507  0.8487   1.3558  1.7517e-01  0.0141     0.0240  1.0064     0.0061    0.1956       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.7696  0.1201   6.4100  1.4556e-10  0.0995     0.0247  0.9945     0.0064    0.1929       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.8609  0.1615   5.3290  9.8741e-08  0.0652     0.0233  1.0019     0.0065    0.2211       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6904  0.3659   1.8866  5.9218e-02  0.0181     0.0224  0.9977     0.0061    0.2132       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8607  0.2981   2.8872  3.8869e-03  0.0251     0.0203  1.0129     0.0061    0.2348       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  0.7843  0.0599  13.0873  3.8916e-39  0.1466     0.0264  1.0042     0.0061    0.2520       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.6569  0.0781   8.4165  3.8798e-17  0.1172     0.0254  0.9927     0.0062    0.1630       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.6511  0.1726   3.7730  1.6131e-04  0.0357     0.0229  1.0001     0.0056    0.1817       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6444  0.0763   8.4458  3.0186e-17  0.1240     0.0242  0.9942     0.0065    0.1888       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.7283  0.1258   5.7908  7.0060e-09  0.0574     0.0217  1.0021     0.0061    0.1814       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.6680  0.0571  11.6905  1.4261e-31  0.1502     0.0233  0.9942     0.0063    0.2201       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.6657  0.0563  11.8167  3.2001e-32  0.1869     0.0284  1.0076     0.0067    0.1892       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8834  0.1068   8.2738  1.2975e-16  0.0782     0.0215  0.9992     0.0059    0.2131       0.0042
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.6646  0.1512   4.3940  1.1128e-05  0.0457     0.0242  1.0031     0.0060    0.1860       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.9354  0.0445  21.0281  3.6309e-98  0.1785     0.0281  1.0007     0.0063    0.5355       0.0056
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.9347  0.0627  14.9021  3.1958e-50  0.0827     0.0246  0.9944     0.0061    0.6206       0.0057
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.7932  0.0584  13.5895  4.6207e-42  0.1848     0.0249  1.0109     0.0061    0.2365       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  0.9436  0.1794   5.2583  1.4538e-07  0.0487     0.0251  1.0022     0.0063    0.2251       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6076  0.0689   8.8190  1.1546e-18  0.1397     0.0273  0.9930     0.0064    0.1790       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.6913  0.1437   4.8121  1.4938e-06  0.0504     0.0231  0.9946     0.0061    0.1793       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.0539  1.1242   0.9375  3.4852e-01  0.0097     0.0202  1.0004     0.0054    0.1810       0.0032
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.0494  0.7822   1.3415  1.7975e-01  0.0141     0.0240  1.0064     0.0061    0.1801       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.5987  0.0796   7.5243  5.2992e-14  0.0995     0.0247  0.9945     0.0064    0.1921       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6886  0.1227   5.6110  2.0120e-08  0.0652     0.0233  1.0019     0.0065    0.1885       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.0124  0.5423   1.8669  6.1918e-02  0.0181     0.0224  0.9977     0.0061    0.1759       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par10.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.0562  0.3771   2.8007  5.0998e-03  0.0251     0.0203  1.0129     0.0061    0.1767       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  0.7135  0.0812   8.7883  1.5190e-18  0.1172     0.0254  0.9927     0.0062    0.1713       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.8073  0.2239   3.6052  3.1193e-04  0.0357     0.0229  1.0001     0.0056    0.1912       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.6898  0.0666  10.3500  4.1838e-25  0.1240     0.0242  0.9942     0.0065    0.2470       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.7031  0.1371   5.1275  2.9363e-07  0.0574     0.0217  1.0021     0.0061    0.1894       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.7274  0.0692  10.5048  8.2102e-26  0.1502     0.0233  0.9942     0.0063    0.2112       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.8231  0.0680  12.1112  9.2100e-34  0.1869     0.0284  1.0076     0.0067    0.2037       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.8646  0.1163   7.4346  1.0485e-13  0.0782     0.0215  0.9992     0.0059    0.2067       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.9314  0.1913   4.8699  1.1164e-06  0.0457     0.0242  1.0031     0.0060    0.2353       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6784  0.0599  11.3282  9.5127e-30  0.1785     0.0281  1.0007     0.0063    0.2477       0.0040
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par21.sumstats.gz  0.7296  0.0925   7.8849  3.1483e-15  0.0827     0.0246  0.9944     0.0061    0.2413       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par22.sumstats.gz  0.8768  0.0523  16.7684  4.1579e-63  0.1848     0.0249  1.0109     0.0061    0.4547       0.0047
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par23.sumstats.gz  1.0374  0.1225   8.4684  2.4881e-17  0.0487     0.0251  1.0022     0.0063    0.6275       0.0059
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par24.sumstats.gz  0.6484  0.0773   8.3847  5.0844e-17  0.1397     0.0273  0.9930     0.0064    0.1875       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par25.sumstats.gz  0.8921  0.1776   5.0217  5.1215e-07  0.0504     0.0231  0.9946     0.0061    0.1856       0.0033
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.1551  1.2671   0.9116  3.6200e-01  0.0097     0.0202  1.0004     0.0054    0.1895       0.0035
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2787  0.9592   1.3331  1.8251e-01  0.0141     0.0240  1.0064     0.0061    0.1884       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.6683  0.0887   7.5327  4.9697e-14  0.0995     0.0247  0.9945     0.0064    0.2070       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7319  0.1116   6.5607  5.3543e-11  0.0652     0.0233  1.0019     0.0065    0.2567       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.0220  0.5624   1.8172  6.9193e-02  0.0181     0.0224  0.9977     0.0061    0.1815       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par11.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par31.sumstats.gz  0.8375  0.2948   2.8408  4.5006e-03  0.0251     0.0203  1.0129     0.0061    0.1887       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par13.sumstats.gz  0.9020  0.2471   3.6500  2.6224e-04  0.0357     0.0229  1.0001     0.0056    0.2301       0.0041
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par14.sumstats.gz  0.7484  0.0978   7.6503  2.0049e-14  0.1240     0.0242  0.9942     0.0065    0.1837       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par15.sumstats.gz  0.6230  0.1375   4.5314  5.8587e-06  0.0574     0.0217  1.0021     0.0061    0.1753       0.0034
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par16.sumstats.gz  0.4679  0.0741   6.3172  2.6641e-10  0.1502     0.0233  0.9942     0.0063    0.1756       0.0037
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par17.sumstats.gz  0.7059  0.0734   9.6199  6.5908e-22  0.1869     0.0284  1.0076     0.0067    0.1824       0.0039
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par18.sumstats.gz  0.6050  0.1111   5.4474  5.1110e-08  0.0782     0.0215  0.9992     0.0059    0.1698       0.0038
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par19.sumstats.gz  0.6484  0.1557   4.1653  3.1093e-05  0.0457     0.0242  1.0031     0.0060    0.1694       0.0036
 ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par12.sumstats.gz  ../results/ldsc/STAGE00DATA/mean_imputed/not_subsampled/munged/par20.sumstats.gz  0.6216  0.0760   8.1814  2.8061e-16  0.1785     0.0281  1.0007     0.0063    0.1749       0.0037
