Name	Coefficient	Coefficient_std_error	Coefficient_P_value	partition
Brain_Cingulate_Gyrus__H3K4me1	7.00617404084e-08	4.42127638103e-08	0.0565229795151	19
Lung_ENTEX__H3K4me1	5.95616094335e-08	3.8258675988e-08	0.0597574284741	19
Duodenum_Mucosa__H3K36me3	9.52796488641e-08	6.13965919243e-08	0.0603464328231	19
Fetal_Brain_Female__H3K4me1	9.29418567744e-08	6.42561342403e-08	0.0740286291849	19
Brain_Cingulate_Gyrus__H3K9ac	1.81561472728e-07	1.27044710276e-07	0.0764856235628	19
Brain_Germinal_Matrix__H3K4me1	1.31900696075e-07	9.29599108265e-08	0.0779642765458	19
Adipose_Nuclei__H3K36me3	7.20362463724e-08	5.13906678926e-08	0.0804967658087	19
Fetal_Intestine_Large__H3K36me3	7.52672868025e-08	5.3773295766e-08	0.0807993453135	19
Foreskin_Keratinocyte_Primary_Cells_skin02__DNase	1.066081487e-07	7.68234651385e-08	0.0826137596808	19
Small_Intestine__H3K27ac	1.25473196576e-07	9.09025061189e-08	0.0837463562855	19
Nerve-Tibial_ENTEX__H3K36me3	7.55002772917e-08	5.49534661282e-08	0.0847371835917	19
Colonic_Mucosa__H3K4me3	2.19122583183e-07	1.61564355759e-07	0.0875089079393	19
Fetal_Muscle_Leg__DNase	1.1188766067e-07	8.34438007641e-08	0.0899806090456	19
Primary_hematopoietic_stem_cells__H3K36me3	1.25753426723e-07	9.52262059456e-08	0.0933214168198	19
Rectal_Mucosa_Donor_29__H3K4me3	1.80855956881e-07	1.37226046403e-07	0.0937615483128	19
Small_Intestine__DNase	1.2501694946e-07	9.75360982527e-08	0.0999650796318	19
Esoph-GJ_ENTEX__H3K4me1	5.94806343232e-08	4.71258582978e-08	0.103444613107	19
Esoph-Mucosa_ENTEX__H3K4me3	1.39662233674e-07	1.15672328121e-07	0.113639958448	19
Rectal_Mucosa_Donor_31__H3K4me3	2.04499690921e-07	1.70384914155e-07	0.115026602568	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me3	1.33398859193e-07	1.13249317119e-07	0.119413856923	19
Brain_Inferior_Temporal_Lobe__H3K4me3	1.67116179777e-07	1.42670970704e-07	0.120731118956	19
Primary_neutrophils_from_peripheral_blood__H3K4me3	1.09056798937e-07	9.36190903867e-08	0.122029908545	19
Foreskin_Melanocyte_Primary_Cells_skin03__H3K36me3	3.87762866327e-08	3.34797712318e-08	0.123391119166	19
Brain_Germinal_Matrix__H3K4me3	2.07072212627e-07	1.80632773103e-07	0.125820792674	19
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me3	1.65876897914e-07	1.46184751352e-07	0.128248998281	19
HMEC_Mammary_Epithelial_Primary_Cells__H3K36me3	7.77207290166e-08	6.85190128057e-08	0.128335549419	19
Stomach_Smooth_Muscle__H3K4me3	1.21726641335e-07	1.07861397895e-07	0.129544520358	19
Fetal_Brain_Female__H3K4me3	1.89286239661e-07	1.68967162327e-07	0.131302642866	19
SI-Term-Ileum_ENTEX__H3K4me3	1.6206869942e-07	1.45031340251e-07	0.131895932527	19
Heart-LV_ENTEX__H3K4me3	2.19185515178e-07	1.98545392481e-07	0.134805961787	19
Colon_Smooth_Muscle__H3K4me3	1.37017696308e-07	1.25282549459e-07	0.137049989935	19
Brain_Anterior_Caudate__H3K4me3	1.37830172524e-07	1.26592833858e-07	0.13812819728	19
Heart-Atrial_ENTEX__H3K4me3	2.73891516208e-07	2.51835442626e-07	0.138389996526	19
Brain_Dorsolateral_Prefrontal_Cortex__H3K9ac	1.5207697977e-07	1.40211466534e-07	0.139043702637	19
Liver__H3K9ac	9.56353080358e-08	8.84573652325e-08	0.139816133722	19
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K36me3	6.37299098834e-08	5.91201736667e-08	0.140523057855	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K4me3	1.64034647371e-07	1.54110952947e-07	0.143575310877	19
Adrenal_gland_ENTEX__H3K27ac	3.43561159445e-08	3.26061485715e-08	0.146017046711	19
Fetal_Muscle_Trunk__H3K36me3	5.72598112315e-08	5.45538804972e-08	0.146950782934	19
Breast_variant_Human_Mammary_Epithelial_Cells_(vHMEC)__DNase	9.77501467693e-08	9.44319739084e-08	0.150302179393	19
Breast_variant_Human_Mammary_Epithelial_Cells_(vHMEC)__H3K36me3	3.16179329789e-08	3.08804022238e-08	0.152945162447	19
Primary_T_helper_memory_cells_from_peripheral_blood_1__H3K36me3	6.51888698687e-08	6.40018462053e-08	0.154209107363	19
Thyroid_gland_ENTEX__H3K4me1	3.03703276806e-08	3.04312313469e-08	0.159140007603	19
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me1	6.29895348393e-08	6.42703416885e-08	0.163525395192	19
Fetal_Muscle_Trunk__H3K4me3	2.48895873285e-07	2.54485036906e-07	0.164027923696	19
liver_ENTEX__H3K27ac	3.0437311195e-08	3.21380558842e-08	0.171798997862	19
Fetal_Brain_Male__DNase	9.39403706219e-08	1.00612198826e-07	0.175232510648	19
Small_Intestine__H3K36me3	1.29142915668e-07	1.42634727212e-07	0.182624096417	19
Fetal_Heart__H3K36me3	9.37475303918e-08	1.03987027589e-07	0.183653025886	19
Stomach_Smooth_Muscle__H3K4me1	4.11299938928e-08	4.72413619762e-08	0.191976677916	19
Brain_Dorsolateral_Prefrontal_Cortex__H3K4me3	1.37959361473e-07	1.62736050154e-07	0.198288821081	19
Breast_variant_Human_Mammary_Epithelial_Cells_(vHMEC)__H3K4me1	3.65324112295e-08	4.33392695621e-08	0.199630953147	19
Adipose_Nuclei__H3K4me3	7.37723865935e-08	8.79112145512e-08	0.200687174564	19
Pancreas_ENTEX__H3K27ac	2.74293565199e-08	3.33002086351e-08	0.205055235904	19
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K36me3	9.4962651436e-08	1.1789833243e-07	0.210276502462	19
Thyroid_gland_ENTEX__H3K36me3	4.70425398818e-08	5.86313736827e-08	0.211176954109	19
Brain_Cingulate_Gyrus__H3K4me3	1.14735909898e-07	1.46760502221e-07	0.217168965679	19
Fetal_Muscle_Trunk__DNase	7.29706232292e-08	9.50082236564e-08	0.221230125039	19
Liver__H3K27ac	3.2138474946e-08	4.18636656715e-08	0.221334571846	19
Pancreatic_Islets__H3K4me3	1.558912232e-07	2.05333169484e-07	0.223863141031	19
Primary_T_helper_cells_from_peripheral_blood__H3K36me3	2.80972507813e-08	3.7086390985e-08	0.224340388178	19
Primary_T_killer_naive_cells_from_peripheral_blood__H3K36me3	5.75262100787e-08	7.63112190404e-08	0.225473592575	19
Small_Intestine__H3K4me1	7.57812442975e-08	1.00732832852e-07	0.225935530469	19
Brain_Substantia_Nigra__H3K4me3	1.01579429379e-07	1.36237248436e-07	0.227952463623	19
Stomach_Mucosa__H3K4me1	2.81424636263e-08	3.7995513442e-08	0.229444169504	19
SI-Term-Ileum_ENTEX__H3K4me1	4.84747869338e-08	6.58576771483e-08	0.230849009069	19
Fetal_Kidney__H3K36me3	1.13930732575e-07	1.57576033538e-07	0.234833586324	19
Liver__H3K36me3	2.41822256265e-08	3.38470925184e-08	0.237472925946	19
Fetal_Brain_Male__H3K36me3	1.3043089765e-07	1.83787506412e-07	0.238950319768	19
Right_Ventricle__H3K4me3	1.48927753958e-07	2.10984295784e-07	0.240134096116	19
Colon_Smooth_Muscle__H3K4me1	2.80956683182e-08	4.01370320204e-08	0.241965629018	19
Brain_Inferior_Temporal_Lobe__H3K9ac	6.73130082553e-08	9.64230867842e-08	0.242557162467	19
Liver__H3K4me3	5.08785219126e-08	7.394057762e-08	0.245694860737	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__DNase	8.31133611508e-08	1.23696786232e-07	0.250819844491	19
HMEC_Mammary_Epithelial_Primary_Cells__H3K4me1	3.2594151409e-08	4.85190461307e-08	0.250861706935	19
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K4me1	2.621274187e-08	3.93169048356e-08	0.252480577931	19
Esoph-Mucosa_ENTEX__H3K27ac	3.56197233444e-08	5.36776491193e-08	0.253477738342	19
Cortex_derived_primary_cultured_neurospheres__H3K36me3	4.25955237369e-08	6.47692080059e-08	0.255381260585	19
Fetal_Brain_Female__DNase	6.12033983283e-08	9.38618831005e-08	0.257181855996	19
Primary_T_killer_memory_cells_from_peripheral_blood__H3K36me3	4.50361001113e-08	7.21092056213e-08	0.266131875989	19
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me1	2.57864640881e-08	4.17863427145e-08	0.268583500458	19
Duodenum_Mucosa__H3K9ac	7.76308501013e-08	1.33097647424e-07	0.279858343077	19
Duodenum_Mucosa__H3K4me1	3.62418974127e-08	6.32569087323e-08	0.283345420951	19
Lung_ENTEX__H3K36me3	2.74210578345e-08	4.81007372054e-08	0.284313203258	19
Left_Ventricle__H3K4me3	1.61152307164e-07	2.83775532323e-07	0.285056003701	19
Duodenum_Smooth_Muscle__H3K36me3	4.14781181632e-08	7.33109992741e-08	0.285770647231	19
Fetal_Stomach__H3K4me3	1.31348994205e-07	2.33927456637e-07	0.28723021908	19
Fetal_Muscle_Leg__H3K4me1	2.487434112e-08	4.49807174385e-08	0.290131671772	19
Brain_Angular_Gyrus__H3K4me3	8.68359719961e-08	1.60205453874e-07	0.29389932853	19
Duodenum_Smooth_Muscle__H3K4me1	3.34081114035e-08	6.17833542696e-08	0.294346858471	19
Thyroid_gland_ENTEX__H3K27ac	1.53966996241e-08	2.85602317297e-08	0.294910393028	19
Spleen_ENTEX__H3K4me3	3.54002550091e-08	6.634501729e-08	0.296816696529	19
Adipose_Nuclei__H3K4me1	2.26161453444e-08	4.27762885167e-08	0.29850418045	19
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K36me3	2.3933840328e-08	4.62859082454e-08	0.30254772241	19
Rectal_Mucosa_Donor_31__H3K27ac	3.31025298141e-08	6.4908126882e-08	0.305029049334	19
Duodenum_Mucosa__H3K4me3	5.96149545026e-08	1.19896667476e-07	0.309517155154	19
Psoas_Muscle__H3K36me3	5.75848053098e-08	1.17196881164e-07	0.311589105562	19
Rectal_Mucosa_Donor_31__H3K36me3	2.77329598222e-08	5.6649830716e-08	0.31222596267	19
Primary_hematopoietic_stem_cells_short_term_culture__H3K36me3	2.0330745481e-08	4.25682784103e-08	0.316466330664	19
Artery-Coronary_ENTEX__H3K4me3	3.76577661291e-08	7.95880336105e-08	0.318049999862	19
Primary_hematopoietic_stem_cells__H3K4me3	1.09412241647e-07	2.3365369413e-07	0.319796943453	19
HMEC_Mammary_Epithelial_Primary_Cells__DNase	3.880408829e-08	8.46067337579e-08	0.323246116252	19
NHEK-Epidermal_Keratinocyte_Primary_Cells__DNase	3.81540213109e-08	8.33035895563e-08	0.323472006379	19
Duodenum_Smooth_Muscle__H3K4me3	3.56189598616e-08	7.88811627707e-08	0.325795818408	19
Esoph-Muscularis_ENTEX__H3K27ac	2.28661055956e-08	5.24003898826e-08	0.331283130029	19
liver_ENTEX__H3K4me3	3.67904090193e-08	8.44227103969e-08	0.331495254496	19
Primary_neutrophils_from_peripheral_blood__H3K4me1	1.43001329976e-08	3.36797552457e-08	0.335567297195	19
Right_Atrium__H3K27ac	2.91485183545e-08	6.92983631388e-08	0.337015024326	19
Pancreatic_Islets__H3K9ac	1.08514000704e-07	2.59057182958e-07	0.33765173676	19
Nerve-Tibial_ENTEX__H3K4me1	1.69817991246e-08	4.05476930165e-08	0.337677319403	19
Fetal_Lung__H3K4me3	7.27773254472e-08	1.75707330107e-07	0.339365176834	19
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me1	2.95887664312e-08	7.19187530579e-08	0.340382534883	19
Primary_Natural_Killer_cells_from_peripheral_blood__H3K36me3	1.86291142407e-08	4.57871213001e-08	0.342054075949	19
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K36me3	1.03913797592e-08	2.64395581465e-08	0.347150893634	19
Stomach_ENTEX__H3K36me3	1.65610301701e-08	4.26098711481e-08	0.34876142746	19
Liver__H3K4me1	1.40948666785e-08	3.65663463357e-08	0.349948289722	19
Colon-TV_ENTEX__H3K4me3	6.18219900387e-08	1.60916954121e-07	0.350420414201	19
Cortex_derived_primary_cultured_neurospheres__H3K4me1	1.78466716731e-08	4.73303614762e-08	0.353062266271	19
Rectal_Mucosa_Donor_31__H3K4me1	2.08982865226e-08	5.65251387972e-08	0.355796801978	19
Esophagus__H3K4me3	6.52771848807e-08	1.82855595223e-07	0.360550534542	19
Sigmoid_Colon__H3K27ac	2.97389664038e-08	8.45120357671e-08	0.362460263532	19
Cortex_derived_primary_cultured_neurospheres__H3K4me3	7.07409272874e-08	2.16236425538e-07	0.371778650863	19
Primary_monocytes_from_peripheral_blood__H3K36me3	1.2052252459e-08	3.69633799477e-08	0.372189758424	19
Rectal_Smooth_Muscle__H3K4me1	1.81210420821e-08	5.6488141829e-08	0.37418335317	19
Primary_T_killer_naive_cells_from_peripheral_blood__H3K9ac	5.51322281791e-08	1.7323660575e-07	0.375148358154	19
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K36me3	1.7839667783e-08	5.77083052613e-08	0.378609346619	19
Spleen_ENTEX__H3K36me3	8.07266221261e-09	2.62995304263e-08	0.379440406244	19
Right_Atrium__H3K36me3	3.25579749792e-08	1.07448608532e-07	0.380941219287	19
Placenta__DNase	2.40763984481e-08	8.08765369964e-08	0.382968651153	19
Rectal_Mucosa_Donor_29__H3K4me1	2.17280459019e-08	7.42423810394e-08	0.384889630127	19
Fetal_Intestine_Large__DNase	3.16787501531e-08	1.08422984645e-07	0.385075479629	19
Primary_T_regulatory_cells_from_peripheral_blood__H3K4me1	1.1920687462e-08	4.32959335524e-08	0.391531198694	19
Colon-Sigm_ENTEX__H3K27ac	1.57982659399e-08	5.74463643235e-08	0.391654670375	19
Fetal_Brain_Female__H3K36me3	1.94142834428e-08	7.1341405696e-08	0.39276024092	19
Fetal_Adrenal_Gland__H3K36me3	1.11656074937e-08	4.2166108777e-08	0.39558156848	19
Placenta__H3K36me3	1.39050778473e-08	5.27156142911e-08	0.39597652784	19
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me3	2.82320700639e-08	1.1201778632e-07	0.40050815325	19
Mammary_ENTEX__H3K4me3	2.8303542103e-08	1.14572361874e-07	0.402440032673	19
Fetal_Stomach__H3K4me1	9.4355039937e-09	3.8748949581e-08	0.403807695546	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K4me1	8.21359466702e-09	3.48138831431e-08	0.406743993412	19
Fetal_Lung__H3K4me1	1.08157375569e-08	4.63461764513e-08	0.407737636669	19
Adipose_Nuclei__H3K9ac	2.46644544812e-08	1.06501635964e-07	0.408429183551	19
Primary_B_cells_from_cord_blood__H3K36me3	2.81047834202e-08	1.21950596007e-07	0.408867014869	19
Primary_mononuclear_cells_from_peripheral_blood__H3K27ac	3.34776568338e-08	1.57293318816e-07	0.415727500964	19
Fetal_Muscle_Leg__H3K4me3	5.16967587167e-08	2.44311922261e-07	0.416208986268	19
Fetal_Heart__DNase	1.353144225e-08	6.67026472495e-08	0.419621390584	19
Fetal_Muscle_Leg__H3K36me3	9.12799836415e-09	4.64759216121e-08	0.422147475778	19
Primary_T_cells_from_cord_blood__H3K36me3	1.50710046642e-08	7.96520566483e-08	0.424963923186	19
liver_ENTEX__H3K36me3	1.08233783725e-08	5.77691985751e-08	0.42569094655	19
Primary_T_helper_cells_from_peripheral_blood__H3K4me3	2.37574729122e-08	1.27443849753e-07	0.426059580055	19
Fetal_Kidney__H3K4me1	2.8046535822e-08	1.50779813165e-07	0.426218504453	19
Brain_Angular_Gyrus__H3K36me3	1.46260489492e-08	8.18459161029e-08	0.429085753165	19
Esoph-Mucosa_ENTEX__H3K4me1	8.30969090633e-09	4.69842933965e-08	0.429808771583	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me1	6.94775260902e-09	3.9893914636e-08	0.43087155005	19
Primary_T_killer_naive_cells_from_peripheral_blood__H3K27ac	1.54257284106e-08	9.41134141537e-08	0.434902675764	19
Esoph-Muscularis_ENTEX__H3K36me3	7.28590801819e-09	4.5385312081e-08	0.43623002664	19
Pancreas__H3K4me3	3.31514436152e-08	2.1000343432e-07	0.43728299346	19
Esoph-Mucosa_ENTEX__H3K36me3	1.01196897845e-08	6.95155478104e-08	0.442128657331	19
Primary_T_cells_from_peripheral_blood__H3K36me3	6.14228806245e-09	4.27697373368e-08	0.442903057829	19
Primary_T_regulatory_cells_from_peripheral_blood__H3K36me3	5.10977117323e-09	3.67252997031e-08	0.444671772188	19
HMEC_Mammary_Epithelial_Primary_Cells__H3K4me3	2.16246018149e-08	1.9883739016e-07	0.456698325745	19
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K36me3	4.85419334515e-09	4.6252024337e-08	0.458207369661	19
Colon-TV_ENTEX__H3K27ac	3.47769454555e-09	4.0019436506e-08	0.465375445009	19
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K27ac	4.26128557277e-09	5.12500570631e-08	0.466867349969	19
Breast_Myoepithelial_Primary_Cells__H3K36me3	3.47466501152e-09	4.30111843014e-08	0.467806408691	19
Testis_ENTEX__H3K27ac	2.56029156824e-09	3.36201157671e-08	0.469648463779	19
Thymus__H3K27ac	6.95390238511e-09	9.22407728503e-08	0.469952766119	19
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K36me3	4.59157700908e-09	6.37222000376e-08	0.471278607573	19
Ovary__H3K4me1	4.20029202793e-09	6.12088287141e-08	0.472645124695	19
Adipose_Nuclei__H3K27ac	2.38351467687e-09	3.57138634683e-08	0.473394663387	19
Primary_Natural_Killer_cells_from_peripheral_blood__H3K4me1	2.81733985747e-09	4.72249418684e-08	0.476214059905	19
Fetal_Intestine_Small__H3K4me3	1.17112609054e-08	2.18712050378e-07	0.478648248166	19
Duodenum_Smooth_Muscle__H3K27ac	4.08981030079e-09	8.21405003961e-08	0.480144699082	19
Foreskin_Fibroblast_Primary_Cells_skin02__DNase	4.41616058272e-09	1.02237100119e-07	0.482772932172	19
Fetal_Thymus__H3K36me3	1.17779532793e-09	3.12246197641e-08	0.48495543073	19
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__DNase	3.23783385167e-09	9.16366871404e-08	0.485906953436	19
Psoas_Muscle__H3K4me3	9.24462684095e-10	2.31220938797e-07	0.498404961633	19
Mammary_ENTEX__H3K27ac	1.6225667525e-10	4.09314593605e-08	0.498418554346	19
Fetal_Heart__H3K4me3	7.58956924134e-11	1.01422655815e-07	0.499701467118	19
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K36me3	-6.47873691069e-10	5.01815300188e-08	0.505150441358	19
Colon_Smooth_Muscle__H3K9ac	-1.84446374499e-09	1.14243842415e-07	0.50644063252	19
HMEC_Mammary_Epithelial_Primary_Cells__H3K9ac	-2.41302816627e-09	9.22600013618e-08	0.510433006749	19
Aorta__H3K4me3	-7.46739045101e-09	2.17372570827e-07	0.513702151674	19
Primary_monocytes_from_peripheral_blood__DNase	-4.4936752061e-09	1.25704654875e-07	0.514258304809	19
Brain_Germinal_Matrix__H3K36me3	-4.28440448124e-09	1.0292376952e-07	0.516601962824	19
Esoph-GJ_ENTEX__H3K27ac	-2.28857046282e-09	5.01095470404e-08	0.518213898742	19
Rectal_Mucosa_Donor_29__H3K36me3	-2.91252167735e-09	6.30383664113e-08	0.518425521655	19
Skeletal_Muscle_Female__H3K36me3	-2.76362810254e-09	5.05011637472e-08	0.521820844683	19
Fetal_Kidney__H3K9ac	-1.19732763029e-08	2.0816446802e-07	0.522933854624	19
Breast_Myoepithelial_Primary_Cells__H3K4me1	-2.05170205342e-09	3.56020318699e-08	0.522977842058	19
Small_Intestine__H3K4me3	-1.33599603746e-08	2.2913229811e-07	0.523247855836	19
Stomach_Mucosa__H3K4me3	-1.21087816311e-08	1.81321503944e-07	0.526621866121	19
Fetal_Kidney__H3K4me3	-1.46280224094e-08	2.15291305589e-07	0.527085392699	19
Primary_T_regulatory_cells_from_peripheral_blood__H3K4me3	-7.45760225225e-09	9.85343789922e-08	0.530165257132	19
Artery-Coronary_ENTEX__H3K27ac	-3.35064309941e-09	4.10381103667e-08	0.532536330905	19
Mammary_ENTEX__H3K4me1	-7.71787835985e-09	9.19550413262e-08	0.533444353039	19
Breast_Myoepithelial_Primary_Cells__H3K9ac	-1.11840433581e-08	1.29625397186e-07	0.534377971454	19
Fetal_Muscle_Trunk__H3K27ac	-5.62023479203e-09	6.33313606847e-08	0.535357045421	19
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me1	-8.67606291791e-09	8.91928331192e-08	0.538745239081	19
Stomach_ENTEX__H3K27ac	-3.92088285573e-09	4.02278406969e-08	0.538822189792	19
Primary_T_killer_naive_cells_from_peripheral_blood__H3K4me1	-4.35884386767e-09	3.89883295688e-08	0.544508483794	19
Stomach_Smooth_Muscle__H3K9ac	-1.47644194262e-08	1.30632350139e-07	0.544993716204	19
Heart-Atrial_ENTEX__H3K27ac	-3.71548894015e-09	3.21060862232e-08	0.546064903379	19
Brain_Hippocampus_Middle__H3K36me3	-7.28999631857e-09	6.25669592146e-08	0.546377845356	19
Fetal_Adrenal_Gland__DNase	-1.4208349358e-08	1.0387436071e-07	0.554399229988	19
Psoas_Muscle__DNase	-1.22062423055e-08	8.4913037066e-08	0.557151025059	19
Stomach_Mucosa__H3K36me3	-2.02607784964e-08	1.37904902567e-07	0.558401816867	19
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K4me3	-1.88362257714e-08	1.25863588826e-07	0.559481939469	19
Brain_Inferior_Temporal_Lobe__H3K36me3	-9.63208736143e-09	6.35193872432e-08	0.560264605057	19
Lung__H3K4me1	-1.07512616922e-08	6.90905217301e-08	0.561830267301	19
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me3	-2.2745699246e-08	1.3970183238e-07	0.564668360982	19
Primary_hematopoietic_stem_cells__H3K4me1	-1.38859206129e-08	8.44650157628e-08	0.565291271863	19
Esophagus__H3K4me1	-1.32262404318e-08	8.02553358889e-08	0.565450087881	19
Primary_B_cells_from_peripheral_blood__H3K36me3	-4.76573689545e-09	2.84893476575e-08	0.566425665997	19
Primary_monocytes_from_peripheral_blood__H3K27ac	-1.29554852011e-08	7.7145709407e-08	0.56668289693	19
Skeletal_Muscle_Male__H3K4me3	-2.12739292202e-08	1.26001774301e-07	0.567038096157	19
Fetal_Intestine_Small__DNase	-2.14420201937e-08	1.25801689717e-07	0.567669129864	19
Vagina_ENTEX__H3K36me3	-2.48410887349e-08	1.42051314836e-07	0.56941069943	19
Fetal_Intestine_Large__H3K4me1	-7.63090335187e-09	4.36004241566e-08	0.569467654371	19
Ovary__H3K4me3	-3.4901326717e-08	1.93464609984e-07	0.571581353952	19
Fetal_Intestine_Small__H3K27ac	-1.0563493999e-08	5.18772707755e-08	0.580676607408	19
Primary_T_helper_cells_PMA-I_stimulated__H3K36me3	-8.42271166728e-09	3.99843685241e-08	0.583419846679	19
Brain_Substantia_Nigra__H3K36me3	-2.45862578754e-08	1.12338203155e-07	0.586620165016	19
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K27ac	-1.39225170773e-08	5.98438489327e-08	0.591982399323	19
Colon_Smooth_Muscle__H3K36me3	-1.53464150225e-08	6.37474471057e-08	0.595120798587	19
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me3	-5.69888677051e-08	2.31884415057e-07	0.597067580794	19
Pancreas__DNase	-3.12649650483e-08	1.26114247026e-07	0.597897923737	19
Fetal_Muscle_Trunk__H3K4me1	-1.01665662935e-08	4.05214937326e-08	0.599051650094	19
Fetal_Adrenal_Gland__H3K27ac	-1.04017567999e-08	4.12523786045e-08	0.599537152709	19
Rectal_Smooth_Muscle__H3K36me3	-2.87840874167e-08	1.13843485941e-07	0.59980373397	19
Vagina_ENTEX__H3K4me3	-4.94621990384e-08	1.91151289265e-07	0.60208956971	19
Spleen__H3K27ac	-1.66982561206e-08	6.19874993795e-08	0.606181756749	19
Heart-LV_ENTEX__H3K36me3	-1.5731549298e-08	5.77348040934e-08	0.607373315754	19
Stomach_ENTEX__H3K4me3	-3.65136457086e-08	1.33211077034e-07	0.607997524976	19
Adrenal_gland_ENTEX__H3K4me1	-1.30925335569e-08	4.70578635143e-08	0.609579031459	19
Nerve-Tibial_ENTEX__H3K27ac	-7.62238299521e-09	2.71380326206e-08	0.610596693493	19
Uterus_ENTEX__H3K4me3	-6.79054894626e-08	2.41690712041e-07	0.610629566374	19
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K27ac	-1.4188304086e-08	4.99747392187e-08	0.611760138609	19
Primary_T_killer_memory_cells_from_peripheral_blood__H3K4me1	-1.40736215815e-08	4.95613590035e-08	0.611780859435	19
Fetal_Intestine_Large__H3K27ac	-1.37542415142e-08	4.79345428771e-08	0.612920100439	19
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K27ac	-2.31681835477e-08	7.9992763748e-08	0.613949766383	19
Fetal_Adrenal_Gland__H3K4me1	-1.31181566855e-08	4.36027358999e-08	0.618237952909	19
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K4me1	-1.23256647829e-08	4.07478982483e-08	0.618859160753	19
Primary_mononuclear_cells_from_peripheral_blood__H3K4me3	-6.18162195239e-08	1.99298966508e-07	0.621783508223	19
Primary_B_cells_from_cord_blood__H3K4me3	-6.58689754539e-08	2.11458727864e-07	0.622288976801	19
Placenta__H3K27ac	-1.35943030804e-08	4.2292139133e-08	0.6260607771	19
Ovary__H3K36me3	-2.3710953952e-08	7.12560518611e-08	0.630341161078	19
Primary_T_killer_memory_cells_from_peripheral_blood__H3K27ac	-3.15035271985e-08	9.43405366749e-08	0.630785376328	19
Prostate_ENTEX__H3K36me3	-1.0539397419e-07	3.14671012386e-07	0.631162507248	19
Colon-TV_ENTEX__H3K4me1	-3.52500747377e-08	1.05018909934e-07	0.631434307683	19
Pancreas_ENTEX__H3K4me3	-4.48088468192e-08	1.32444582789e-07	0.63243952952	19
Colonic_Mucosa__H3K27ac	-2.69333658913e-08	7.74817241864e-08	0.635933179741	19
Primary_T_regulatory_cells_from_peripheral_blood__H3K27ac	-1.6300820306e-08	4.67774308954e-08	0.636258699159	19
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K4me3	-4.60851534321e-08	1.31512910506e-07	0.636989379764	19
Placenta__H3K4me3	-7.38820334476e-08	2.00470611077e-07	0.643765792794	19
Artery-Tibial_ENTEX__H3K36me3	-1.7238669472e-08	4.67599491431e-08	0.64381058517	19
Primary_T_helper_memory_cells_from_peripheral_blood_2__H3K36me3	-3.06681423551e-08	8.29408653816e-08	0.644219015674	19
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K4me1	-1.6573017371e-08	4.47693899169e-08	0.644378179498	19
skeletal_muscle_ENTEX__H3K4me1	-9.5702280397e-09	2.5505809508e-08	0.646250670439	19
SI-Term-Ileum_ENTEX__H3K36me3	-4.57037791497e-08	1.21204528177e-07	0.646942848538	19
HMEC_Mammary_Epithelial_Primary_Cells__H3K27ac	-2.02529277051e-08	5.30901289466e-08	0.648577181369	19
Primary_T_helper_cells_from_peripheral_blood__H3K27ac	-3.07634086572e-08	7.7105070453e-08	0.655046161598	19
Vagina_ENTEX__H3K27ac	-1.69465543181e-08	4.20219844468e-08	0.656628247061	19
NHLF_Lung_Fibroblast_Primary_Cells__H3K27ac	-3.04158489943e-08	7.52672558787e-08	0.656932121548	19
Pancreatic_Islets__H3K36me3	-4.02947447688e-08	9.80787774527e-08	0.659405293445	19
Primary_monocytes_from_peripheral_blood__H3K4me1	-1.57202585128e-08	3.81773668663e-08	0.659745649832	19
